Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Mexico,MEX,"Labour force participation rates for 15-24, male (% ages 15-24) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68,..,..,..,..,..,..,..,67.5999984741211,..,60.2999992370605,71.1999969482422,72.1999969482422,73.3000030517578,72.5999984741211,71.8000030517578,71.0999984741211,70.9000015258789,71.0999984741211,69.3000030517578,67.6999969482422,65.5,63.5999984741211,62.0999984741211,63.5,61.2999992370605,62.5999984741211,61.7000007629395,61.7999992370605,59.5999984741211,61.7000007629395,60.4000015258789,61.2000007629395,59.9000015258789,58.7999992370605,..
Mexico,MEX,"Labour force participation rates for 15-24, total (% of ages 15-24) (modeled ILO estimate)",SL.TLF.ACTI.1524.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.5999984741211,53.2000007629395,54.0999984741211,55,54.5999984741211,54.7000007629395,53.9000015258789,54.0999984741211,54.7000007629395,53.4000015258789,52.5999984741211,50.9000015258789,49.4000015258789,47.7999992370605,48.5999984741211,47.7999992370605,48.7999992370605,48.4000015258789,48.5999984741211,46.4000015258789,47.9000015258789,46.9000015258789,47.7999992370605,47.9000015258789,48,..
Mexico,MEX,"Labour force participation rates for 15-24, total (% of ages 15-24) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.2999992370605,..,..,..,..,..,..,..,51,..,41.0999984741211,52.2000007629395,53.2999992370605,54.5,54.0999984741211,54.4000015258789,53.0999984741211,53.0999984741211,53.7999992370605,52.4000015258789,51.5,49.5999984741211,48.2000007629395,47,48,46.7999992370605,47.7999992370605,47.4000015258789,47.7000007629395,45.7999992370605,47.2999992370605,46.5,47.5999984741211,46.5999984741211,45.5999984741211,..
Mexico,MEX,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,0
Mexico,MEX,Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),SG.LAW.NODC.HR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,1,..,1,..,1
Mexico,MEX,Law mandates paid or unpaid maternity leave (1=yes; 0=no),SG.LAW.LEVE.PU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,1,..,1,..,1
Mexico,MEX,Law prohibits or invalidates child or early marriage (1=yes; 0=no),SG.LAW.CHMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1
Mexico,MEX,Legislation exists on domestic violence (1=yes; 0=no),SG.LEG.DVAW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,1
Mexico,MEX,Legislation explicitly criminalizes marital rape (1=yes; 0=no),SG.LEG.MRRP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1
Mexico,MEX,Legislation specifically addresses sexual harassment (1=yes; 0=no),SG.LEG.SXHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,1
Mexico,MEX,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,..,..,18.19,..,..,..,..,18.53,..,..,..,..,19.06,..,..,..,..,19.77,..,..,..,..,20.41,..,..,..,..,20.98,..,..,..,..,21.49,..,..,..,..,21.91,..,..,..,..,22.3,..,..,..,..,23.1057857161668,..,..,..,..,23.6553227957103,..,..,..
Mexico,MEX,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,..,..,17.17,..,..,..,..,17.27,..,..,..,..,17.51,..,..,..,..,17.87,..,..,..,..,18.31,..,..,..,..,18.82,..,..,..,..,19.46,..,..,..,..,20.23,..,..,..,..,20.5,..,..,..,..,21.2318273381031,..,..,..,..,21.6368465095802,..,..,..
Mexico,MEX,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,59.139,59.75,60.291,60.768,61.194,61.588,61.968,62.355,62.766,63.214,63.713,64.269,64.873,65.512,66.177,66.854,67.53,68.191,68.825,69.422,69.974,70.479,70.943,71.373,71.773,72.148,72.503,72.845,73.178,73.506,73.831,74.153,74.47,74.778,75.079,75.374,75.665,75.951,76.233,76.507,76.768,77.012,77.235,77.436,77.615,77.777,77.926,78.069,78.212,78.359,78.514,78.678,78.849,79.025,79.206,..
Mexico,MEX,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,55.091,55.662,56.17,56.619,57.019,57.382,57.722,58.053,58.387,58.734,59.1,59.486,59.884,60.291,60.705,61.126,61.553,61.986,62.423,62.864,63.309,63.759,64.213,64.672,65.133,65.597,66.061,66.524,66.986,67.445,67.905,68.37,68.839,69.311,69.778,70.231,70.655,71.043,71.388,71.689,71.949,72.173,72.373,72.558,72.735,72.906,73.07,73.225,73.371,73.514,73.658,73.812,73.978,74.159,74.356,..
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.0656341463415,57.6561463414634,58.180243902439,58.6429024390244,59.0555853658537,59.4337073170732,59.7932195121951,60.1515365853659,60.5230975609756,60.9193658536585,61.350243902439,61.8191707317073,62.3176585365854,62.8378292682927,63.3742682926829,63.9201463414634,64.4686097560976,65.0128292682927,65.5459268292683,66.0630243902439,66.5602195121951,67.0370487804878,67.4959268292683,67.9407804878049,68.3720243902439,68.7926097560976,69.2034390243902,69.6074146341464,70.0064878048781,70.4015853658537,70.7957317073171,71.1909756097561,71.5858292682927,71.9778292682927,72.3638536585366,72.7397804878049,73.0989024390244,73.4371463414634,73.7514146341464,74.039243902439,74.2997317073171,74.5334878048781,74.7447073170732,74.937512195122,75.1154878048781,75.2820975609756,75.4387804878049,75.5879268292683,75.7324634146342,75.8774146341463,76.0267804878049,76.1856585365854,76.3540975609756,76.5326585365854,76.7218536585366,..
Mexico,MEX,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.891,..,..,..,..,..,..,..,..,..,84.95591,..,..,..,..,..,..,..,..,..,88.68204,..,88.72863,..,89.63102,90.21041,89.83451,91.35555,91.45361,92.11625,91.85342,92.33828,93.17924,92.90394,..,..
Mexico,MEX,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.24265,..,..,..,..,..,..,..,..,..,90.3474,..,..,..,..,..,..,..,..,..,92.55937,..,91.9978,..,92.44961,93.19041,93.9012,94.44151,94.59216,94.91656,94.38393,94.78277,95.39162,95.11211,..,..
Mexico,MEX,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.97608,..,..,..,..,..,..,..,..,..,0.98895,..,..,..,..,..,..,..,..,..,0.99722,..,0.99317,..,1.00093,0.99983,0.99578,0.99916,0.99946,0.99708,1.00118,1.00092,1.00313,1.00076,..,..
Mexico,MEX,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.86094,..,..,..,..,..,..,..,..,..,94.90321,..,..,..,..,..,..,..,..,..,96.48236,..,97.27212,..,97.60793,97.62793,97.69172,98.11611,98.35642,98.3816,98.49213,98.50667,99.02957,98.60191,..,..
Mexico,MEX,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.08719,..,..,..,..,..,..,..,..,..,95.96346,..,..,..,..,..,..,..,..,..,96.7512,..,97.9407,..,97.5173,97.64425,98.10612,98.19888,98.40971,98.67003,98.37556,98.41656,98.72038,98.52684,..,..
Mexico,MEX,"Loan in the past year, female (% age 15+)",WP11651_5.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.15773,..,..,..,..
Mexico,MEX,"Loan in the past year, male (% age 15+)",WP11651_5.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.31392,..,..,..,..
Mexico,MEX,Location of cooking: inside the house (% of households),SG.COK.HOUS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,Location of cooking: other places (% of households),SG.COK.OTHR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,Location of cooking: outdoors (% of households),SG.COK.OUTD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,Location of cooking: separate building (% of households),SG.COK.SBLD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,Long-term unemployment (% of total unemployment),SL.UEM.LTRM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.20000004768372,1.89999997615814,1.39999997615814,0.600000023841858,1.29999995231628,0.899999976158142,0.800000011920929,0.699999988079071,0.699999988079071,0.899999976158142,2,1.89999997615814,2.20000004768372,1.39999997615814,1.60000002384186,1.89999997615814,1.79999995231628,1.70000004768372,1.39999997615814,1.20000004768372,..
Mexico,MEX,"Long-term unemployment, female (% of female unemployment)",SL.UEM.LTRM.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.5,2.09999990463257,1.70000004768372,0.300000011920929,0.300000011920929,1.5,0.800000011920929,0.400000005960464,0.5,1,2.29999995231628,2,2,1.60000002384186,1.89999997615814,1.70000004768372,1.5,2,1.39999997615814,1,..
Mexico,MEX,"Long-term unemployment, male (% of male unemployment)",SL.UEM.LTRM.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.10000002384186,1.70000004768372,0.899999976158142,0.899999976158142,2.09999990463257,0.400000005960464,0.699999988079071,1,0.899999976158142,0.899999976158142,1.89999997615814,1.89999997615814,2.29999995231628,1.20000004768372,1.5,2.09999990463257,2,1.5,1.29999995231628,1.29999995231628,..
Mexico,MEX,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.93904,59.36601,61.06076,..,65.82801,..,..,69.3523,..,74.88613,77.95038,80.0504,82.42172,82.03876,83.22445,83.64695,83.89301,83.67489,82.53437,80.91855,81.67814,..,..
Mexico,MEX,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.39093,57.71655,58.61787,..,65.53639,..,..,68.00306,..,70.86507,73.07021,74.74052,75.96917,75.95466,76.57836,76.54325,79.33787,78.54332,78.20617,77.63052,78.48905,..,..
Mexico,MEX,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.3788,40.45314,43.90775,48.17993,48.88319,52.81404,54.21516,..,58.19241,58.23894,57.80867,57.36536,58.60649,58.16248,57.29637,57.30534,57.1589,58.5339,59.82669,..,65.68062,..,..,68.67021,..,72.84164,75.46393,77.34389,79.1342,78.93891,79.83944,80.03053,81.57519,81.06503,80.3342,79.24846,80.05897,..,..
Mexico,MEX,Main cooking fuel: agricultural crop (% of households),SG.COK.CROP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,Main cooking fuel: charcoal (% of households),SG.COK.CHCO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,Main cooking fuel: dung (% of households),SG.COK.DUNG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,Main cooking fuel: electricity  (% of households),SG.COK.ELEC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,Main cooking fuel: LPG/natural gas/biogas (% of households),SG.COK.LPGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,Main cooking fuel: straw/shrubs/grass (% of households),SG.COK.STRW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,Main cooking fuel: wood (% of households),SG.COK.WOOD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,Married men and married women have equal ownership rights to property (1=yes; 0=no),SG.OWN.PRRT.MR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,1,..,1,..,1
Mexico,MEX,Married women are required by law to obey their husbands (1=yes; 0=no),SG.LAW.OBHB.MR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,0,..,0,..,0
Mexico,MEX,Married women can obtain a national ID card in the same way as married men (1=yes; 0=no),SG.OBT.IDCD.MR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90,87,87,87,86,85,82,82,83,82,77,69,61,57,54,54,51,50,50,53,45,42,42,41,39,38
Mexico,MEX,Maternity leave (days paid),SH.MMR.LEVE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84,..,84,..,84,..,84
Mexico,MEX,Maternity leave benefits (% of wages paid),SH.MMR.WAGE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,..,100,..,100,..,100
Mexico,MEX,"Mobile account, female (% age 15+) [w2]",WP15163_4.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.813233,..
Mexico,MEX,"Mobile account, male (% age 15+) [w2]",WP15163_4.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.076546,..
Mexico,MEX,"Mobile phone used to pay bills, female (% age 15+)",WP11672.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.220627,..,..,..,..
Mexico,MEX,"Mobile phone used to pay bills, male (% age 15+)",WP11672.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.751278,..,..,..,..
Mexico,MEX,"Mobile phone used to receive money, female (% age 15+)",WP11674.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.398707,..,..,..,..
Mexico,MEX,"Mobile phone used to receive money, male (% age 15+)",WP11674.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.962321,..,..,..,..
Mexico,MEX,"Mobile phone used to send money, female (% age 15+)",WP11673.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.9689227,..,..,..,..
Mexico,MEX,"Mobile phone used to send money, male (% age 15+)",WP11673.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.982844,..,..,..,..
Mexico,MEX,"Mortality rate, female child (per 1,000 female children age one)",SH.DYN.CHLD.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,90.8,89.3,87.6,86,84.1,82,79.8,77.5,75.1,72.7,70.5,68.5,66.6,64.7,62.8,60.7,58.5,56.1,53.7,51.4,49.2,47.3,45.5,43.8,42.1,40.5,38.8,37.1,35.4,33.7,32,30.4,28.8,27.3,25.8,24.3,22.9,21.6,20.4,19.3,18.2,17.4,16.7,16.2,15.8,15.4,15,14.4,13.8,13.1,12.5,11.9,11.3
Mexico,MEX,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.5,..,..,..,..,..,..,..,..,..,19.4,..,..,..,..,..,..,..,..,..,12.9,..,..,..,..,10.2
Mexico,MEX,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.5,..,..,..,..,..,..,..,..,..,23.8,..,..,..,..,..,..,..,..,..,15.8,..,..,..,..,12.4
Mexico,MEX,"Mortality rate, male child (per 1,000 male children age one)",SH.DYN.CHLD.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.6,19.4,18.3,17.2,16.2,15.3,14.2,13.1,12,11,10.1,9.3,8.6,8.1,7.9,7.8,7.5,6.9,6.6,6.9,7.7,8.2,8.1,7.7,7.4,7
Mexico,MEX,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,..,..,..,129.7,127.3,124.6,122,119.1,115.8,112.3,108.6,104.9,101.1,97.7,94.5,91.5,88.6,85.6,82.4,78.8,75.1,71.3,67.6,64.3,61.4,58.7,56.2,53.8,51.4,49,46.6,44.1,41.7,39.4,37.2,35,33,31,29.1,27.3,25.6,24.1,22.6,21.4,20.4,19.5,18.9,18.4,17.9,17.4,16.8,16,15.3,14.5,13.8,13.2
Mexico,MEX,"Mortality rate, under-5, female (per 1,000)",SH.DYN.MORT.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.7,..,..,..,..,..,..,..,..,..,23.1,..,..,..,..,..,..,..,..,..,15.1,..,..,..,..,11.9
Mexico,MEX,"Mortality rate, under-5, male (per 1,000)",SH.DYN.MORT.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.2,..,..,..,..,..,..,..,..,..,28,..,..,..,..,..,..,..,..,..,18.4,..,..,..,..,14.4
Mexico,MEX,Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),SG.MMR.LEVE.EP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,1,..,1,..,1
Mexico,MEX,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.43258,85.01389,84.35297,85.83565,84.04008,80.98796,80.46599,80.82482,84.58619,79.74594,..,73.04318,..,..,..,..,..
Mexico,MEX,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.99104,84.78188,84.44674,85.75625,83.98697,81.31698,80.92854,80.908,84.33611,79.61529,..,72.72637,..,..,..,..,..
Mexico,MEX,Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),SG.NOD.CONS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,1,..,1,..,1
Mexico,MEX,Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),SG.JOB.NOPN.EQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,1,..,1,..,1
Mexico,MEX,Number of maternal deaths,SH.MMR.DTHS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2200,2200,2200,2200,2100,2100,2100,2100,2100,2000,1900,1700,1500,1400,1300,1300,1200,1200,1200,1300,1100,1000,990,980,930,890
Mexico,MEX,"Outstanding loan for funerals or weddings, female (% age 15+)",WP11671.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.036074,..,..,..,..
Mexico,MEX,"Outstanding loan for funerals or weddings, male (% age 15+)",WP11671.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.625991,..,..,..,..
Mexico,MEX,"Outstanding loan for health or emergencies, female (% age 15+)",WP11670.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.80106,..,..,..,..
